budget,size_eval,hidden_size,epochs,epochs_1batch,learning_rate,total_time,absolute_error
140,10,10,300,30,0.01,0.5563697814941406,0.0
140,10,10,300,30,0.01,0.5559773445129395,0.45339999999999847
100,10,10,300,30,0.01,0.40875744819641113,0.45339999999999847
100,10,10,300,30,0.01,0.39955687522888184,1.0123999999999995
100,10,10,300,30,0.01,0.4004662036895752,0.0
100,10,10,300,30,0.01,0.39636850357055664,0.0
100,10,10,300,30,0.01,0.4063856601715088,0.45339999999999847
100,10,10,300,30,0.01,0.40619492530822754,0.07379999999999853
100,10,10,300,30,0.01,0.4115176200866699,0.45339999999999847
100,10,10,300,30,0.01,0.3958089351654053,0.0
100,10,10,300,30,0.01,0.40050220489501953,0.0
100,10,10,300,30,0.01,0.4002268314361572,0.9179999999999993
100,10,20,300,30,0.01,0.4064466953277588,0.0
100,10,20,300,30,0.01,0.4047417640686035,0.0
100,10,20,300,30,0.01,0.40253496170043945,0.6231999999999971
100,10,20,300,30,0.01,0.40405964851379395,0.0
100,10,20,300,30,0.01,0.42375826835632324,0.45339999999999847
100,10,20,300,30,0.01,0.3964254856109619,0.0
100,10,20,300,30,0.01,0.4122796058654785,0.45339999999999847
100,10,20,300,30,0.01,0.40297579765319824,0.0
100,10,20,300,30,0.01,0.39882874488830566,0.0
100,10,20,300,30,0.01,0.3999049663543701,0.0
100,10,30,300,30,0.01,0.41819143295288086,0.07379999999999853
100,10,30,300,30,0.01,0.4120349884033203,0.0
100,10,30,300,30,0.01,0.45006275177001953,0.0
100,10,30,300,30,0.01,0.40380120277404785,0.4878
100,10,30,300,30,0.01,0.4041595458984375,0.4173999999999971
100,10,30,300,30,0.01,0.40666675567626953,0.0
100,10,30,300,30,0.01,0.4457414150238037,0.37959999999999994
100,10,30,300,30,0.01,0.406095027923584,0.0
100,10,30,300,30,0.01,0.41199326515197754,0.0
100,10,30,300,30,0.01,0.4157109260559082,0.0
100,10,40,300,30,0.01,0.4076406955718994,0.2851999999999997
100,10,40,300,30,0.01,0.42195963859558105,0.0
100,10,40,300,30,0.01,0.4034595489501953,0.0
100,10,40,300,30,0.01,0.4018683433532715,0.45339999999999847
100,10,40,300,30,0.01,0.40280675888061523,0.534799999999997
100,10,40,300,30,0.01,0.4080197811126709,0.0
100,10,40,300,30,0.01,0.4177067279815674,0.0
100,10,40,300,30,0.01,0.40989208221435547,0.0
100,10,40,300,30,0.01,0.40334653854370117,0.4173999999999971
100,10,40,300,30,0.01,0.40302276611328125,0.0
100,10,50,300,30,0.01,0.40848493576049805,0.07379999999999853
100,10,50,300,30,0.01,0.4199514389038086,0.0
100,10,50,300,30,0.01,0.40940022468566895,0.4173999999999971
100,10,50,300,30,0.01,0.4172811508178711,0.45339999999999847
100,10,50,300,30,0.01,0.4156191349029541,0.4173999999999971
100,10,50,300,30,0.01,0.4110839366912842,0.4878
100,10,50,300,30,0.01,0.4068005084991455,0.07379999999999853
100,10,50,300,30,0.01,0.41944098472595215,0.34979999999999833
100,10,50,300,30,0.01,0.40769004821777344,0.0
100,10,50,300,30,0.01,0.41475915908813477,0.37959999999999994
100,10,60,300,30,0.01,0.40973544120788574,0.47839999999999705
100,10,60,300,30,0.01,0.4110374450683594,0.0
100,10,60,300,30,0.01,0.40842366218566895,0.0
100,10,60,300,30,0.01,0.40955185890197754,0.45339999999999847
100,10,60,300,30,0.01,0.41616201400756836,0.0
100,10,60,300,30,0.01,0.4135439395904541,0.47839999999999705
100,10,60,300,30,0.01,0.41005420684814453,0.0
100,10,60,300,30,0.01,0.40829014778137207,0.0
100,10,60,300,30,0.01,0.4163978099822998,0.0
100,10,60,300,30,0.01,0.4628422260284424,0.0
100,10,70,300,30,0.01,0.4190237522125244,0.45339999999999847
100,10,70,300,30,0.01,0.41532063484191895,0.0
100,10,70,300,30,0.01,0.4187953472137451,0.0
100,10,70,300,30,0.01,0.41495299339294434,0.2851999999999997
100,10,70,300,30,0.01,0.41297340393066406,0.4173999999999971
100,10,70,300,30,0.01,0.4184129238128662,0.0
100,10,70,300,30,0.01,0.44016528129577637,0.0
100,10,70,300,30,0.01,0.43139028549194336,0.0
100,10,70,300,30,0.01,0.4104487895965576,0.4173999999999971
100,10,70,300,30,0.01,0.4118316173553467,0.34979999999999833
100,10,80,300,30,0.01,0.4211735725402832,0.2851999999999997
100,10,80,300,30,0.01,0.4206733703613281,0.0
100,10,80,300,30,0.01,0.4116649627685547,0.0
100,10,80,300,30,0.01,0.4214038848876953,0.0
100,10,80,300,30,0.01,0.4175252914428711,0.0
100,10,80,300,30,0.01,0.4142608642578125,0.0
100,10,80,300,30,0.01,0.41852521896362305,0.07379999999999853
100,10,80,300,30,0.01,0.41707611083984375,0.45339999999999847
100,10,80,300,30,0.01,0.41608452796936035,0.0
100,10,80,300,30,0.01,0.42063069343566895,0.0
